Date,Pyrgeometer_Temp_degC,SW_IN_W_m-2,SW_OUT_W_m-2,LW_IN_W_m-2,LW_OUT_W_m-2,T_soil_2cm_degC
2020-01-11 11:00:00,3.971,120.009,26.678,-77.356,1.141,5.032
2020-01-11 11:10:00,4.084,179.283,48.171,-86.642,3.013,5.043
2020-01-11 11:20:00,4.613,203.691,56.551,-88.887,5.019,5.044
2020-01-11 11:30:00,5.158,243.239,68.537,-92.83,6.507,5.054
2020-01-11 11:40:00,5.644,253.96,69.742,-93.758,5.306,5.059
2020-01-11 11:50:00,5.845,260.389,70.3,-93.405,4.57,5.061
2020-01-11 12:00:00,6.046,258.787,69.195,-94.403,4.788,5.065
2020-01-11 12:10:00,6.329,269.697,70.648,-94.686,5.481,5.066
2020-01-11 12:20:00,6.415,269.359,68.565,-94.748,2.882,5.076
2020-01-11 12:30:00,6.292,257.384,63.356,-92.147,2.926,5.084
2020-01-11 12:40:00,6.282,205.214,47.023,-92.535,0.447,5.089
2020-01-11 12:50:00,5.844,183.763,39.738,-77.583,-0.572,5.099
2020-01-11 13:00:00,5.839,198.711,43.078,-84.43,-0.074,5.11
2020-01-11 13:10:00,5.741,150.968,30.289,-86.931,-2.594,5.116
2020-01-11 13:20:00,5.772,206.722,44.292,-84.914,-0.048,5.126
2020-01-11 13:30:00,5.938,186.212,38.98,-83.22,-1.238,5.128
2020-01-11 13:40:00,5.795,153.888,30.333,-66.82,-1.667,5.135
2020-01-11 13:50:00,5.864,164.469,33.348,-76.274,-1.03,5.144
2020-01-11 14:00:00,5.868,169.543,35.245,-82.501,-2.039,5.149
2020-01-11 14:10:00,5.838,158.318,32.867,-81.596,-2.652,5.159
2020-01-11 14:20:00,5.67,127.486,25.7,-80.956,-3.601,5.16
2020-01-11 14:30:00,5.442,109.168,22.305,-80.468,-3.909,5.175
2020-01-11 14:40:00,5.301,101.393,20.962,-77.837,-4.068,5.177
2020-01-11 14:50:00,5.226,97.014,20.298,-72.469,-3.652,5.182
2020-01-11 15:00:00,5.113,85.52,17.085,-73.481,-4.342,5.187
2020-01-11 15:10:00,5.005,81.261,16.107,-69.749,-4.06,5.187
2020-01-11 15:20:00,4.903,83.881,16.135,-73.184,-4.456,5.188
2020-01-11 15:30:00,4.907,70.641,14.276,-77.09,-5.281,5.185
2020-01-11 15:40:00,4.706,47.345,10.317,-79.627,-6.057,5.189
2020-01-11 15:50:00,4.384,33.01,7.7,-80.54,-7.209,5.183
2020-01-11 16:00:00,4.043,24.095,6.409,-79.037,-7.112,5.175
2020-01-11 16:10:00,3.728,16.133,5.089,-74.655,-6.798,5.168
2020-01-11 16:20:00,3.64,9.197,3.997,-69.394,-6.03,5.157
2020-01-11 16:30:00,3.538,4.419,2.902,-60.256,-5.792,5.148
2020-01-11 16:40:00,3.462,0.39,2.122,-54.55,-5.532,5.132
2020-01-11 16:50:00,3.355,-1.291,1.927,-58.704,-5.78,5.112
2020-01-11 17:00:00,3.205,-2.324,1.905,-61.596,-6.409,5.096
2020-01-11 17:10:00,3.092,-2.137,2.047,-57.583,-5.691,5.077
2020-01-11 17:20:00,2.958,-2.295,1.843,-57.616,-6.506,5.058
2020-01-11 17:30:00,2.776,-2.488,2.079,-63.164,-6.309,5.037
2020-01-11 17:40:00,2.697,-2.459,2.291,-64.482,-6.171,5.017
2020-01-11 17:50:00,2.651,-2.365,2.227,-66.549,-6.277,4.996
2020-01-11 18:00:00,2.696,-2.325,2.261,-67.446,-6.058,4.973
2020-01-11 18:10:00,2.574,-3.016,2.136,-71.745,-7.114,4.95
2020-01-11 18:20:00,2.308,-3.164,2.297,-72.824,-7.498,4.926
2020-01-11 18:30:00,2.264,-2.274,2.839,-69.531,-5.297,4.907
2020-01-11 18:40:00,2.403,-2.685,2.255,-65.217,-6.375,4.877
2020-01-11 18:50:00,2.376,-2.432,2.4,-63.206,-5.754,4.853
2020-01-11 19:00:00,2.342,-2.521,2.278,-62.35,-5.646,4.829
2020-01-11 19:10:00,2.442,-2.231,2.381,-65.158,-5.16,4.81
2020-01-11 19:20:00,2.537,-2.403,2.298,-67.397,-5.52,4.789
2020-01-11 19:30:00,2.632,-2.359,2.055,-62.071,-5.783,4.764
2020-01-11 19:40:00,2.618,-2.239,1.992,-56.353,-5.739,4.741
2020-01-11 19:50:00,2.533,-2.182,1.776,-52.968,-6.102,4.721
2020-01-11 20:00:00,2.39,-2.034,1.902,-51.92,-6.269,4.704
2020-01-11 20:10:00,2.421,-1.791,2.038,-53.141,-5.047,4.687
2020-01-11 20:20:00,2.402,-2.12,1.811,-54.557,-5.729,4.67
2020-01-11 20:30:00,2.275,-2.108,1.991,-55.007,-5.674,4.651
2020-01-11 20:40:00,2.28,-2.158,2.06,-58.456,-5.675,4.634
2020-01-11 20:50:00,2.161,-2.433,1.849,-57.216,-6.201,4.62
2020-01-11 21:00:00,2.106,-2.044,2.175,-55.574,-5.195,4.602
2020-01-11 21:10:00,2.076,-2.347,2.011,-57.71,-5.783,4.589
2020-01-11 21:20:00,1.922,-2.379,2.081,-59.842,-5.983,4.568
2020-01-11 21:30:00,1.884,-2.59,2.383,-65.679,-6.024,4.555
2020-01-11 21:40:00,1.689,-2.856,2.467,-68.231,-6.685,4.541
2020-01-11 21:50:00,1.668,-2.529,2.675,-70.283,-5.369,4.524
2020-01-11 22:00:00,1.793,-2.66,2.785,-73.57,-5.382,4.505
2020-01-11 22:10:00,1.884,-3.037,2.482,-76.089,-6.344,4.489
2020-01-11 22:20:00,1.898,-2.835,2.609,-77.113,-5.981,4.472
2020-01-11 22:30:00,1.981,-3.135,2.404,-78.293,-6.265,4.455
2020-01-11 22:40:00,1.969,-3.355,2.217,-78.583,-6.941,4.433
2020-01-11 22:50:00,1.87,-3.364,2.211,-78.273,-6.45,4.417
2020-01-11 23:00:00,1.828,-3.272,2.268,-77.987,-6.506,4.404
2020-01-11 23:10:00,1.695,-3.452,2.376,-77.341,-6.557,4.386
2020-01-11 23:20:00,1.631,-2.988,2.577,-76.818,-6.225,4.372
2020-01-11 23:30:00,1.626,-3.212,2.465,-76.982,-6.437,4.357
2020-01-11 23:40:00,1.625,-3,2.626,-77.186,-6.168,4.342
2020-01-11 23:50:00,1.607,-3.089,2.656,-77.11,-6.095,4.324
2020-01-12 00:00:00,1.712,-3.036,2.838,-77.908,-6.404,4.307
2020-01-12 00:10:00,1.668,-3.286,2.537,-78.148,-6.625,4.29
2020-01-12 00:20:00,1.715,-2.928,2.801,-78.517,-5.999,4.276
2020-01-12 00:30:00,1.823,-3.275,2.514,-79.069,-6.727,4.259
2020-01-12 00:40:00,1.826,-3.185,2.748,-78.999,-6.284,4.236
2020-01-12 00:50:00,2.036,-3.223,2.534,-79.593,-6.777,4.226
2020-01-12 01:00:00,1.994,-3.466,2.306,-78.887,-6.905,4.205
2020-01-12 01:10:00,1.97,-3.478,2.274,-78.474,-7.479,4.186
2020-01-12 01:20:00,1.673,-3.545,2.191,-76.977,-7.597,4.171
2020-01-12 01:30:00,1.396,-3.469,2.167,-75.526,-8.718,4.16
2020-01-12 01:40:00,1.075,-3.142,2.171,-74.206,-8.122,4.144
2020-01-12 01:50:00,0.79,-3.173,2.852,-73.767,-6.349,4.127
2020-01-12 02:00:00,0.764,-2.733,3.084,-74.433,-6.078,4.112
2020-01-12 02:10:00,0.52,-3.342,2.651,-74.72,-7.205,4.101
2020-01-12 02:20:00,0.31,-2.884,3.168,-74.427,-5.988,4.088
2020-01-12 02:30:00,0.107,-3.123,2.887,-73.855,-6.664,4.071
2020-01-12 02:40:00,-0.107,-2.873,3.168,-72.844,-5.786,4.056
2020-01-12 02:50:00,-0.123,-1.953,3.491,-72.511,-4.674,4.04
2020-01-12 03:00:00,-0.215,-2.739,2.864,-73.284,-6.494,4.023
2020-01-12 03:10:00,-0.286,-2.531,2.635,-73.778,-6.404,4.01
2020-01-12 03:20:00,-0.274,-2.195,2.901,-71.578,-6.276,3.994
2020-01-12 03:30:00,-0.196,-2.318,3.232,-71.503,-5.953,3.973
2020-01-12 03:40:00,-0.141,-2.343,3.029,-73.582,-6.496,3.953
2020-01-12 03:50:00,-0.18,-2.675,2.519,-74.314,-6.81,3.938
2020-01-12 04:00:00,-0.144,-3.176,2.547,-75.749,-6.732,3.921
2020-01-12 04:10:00,-0.275,-2.781,2.908,-75.116,-6.987,3.906
2020-01-12 04:20:00,-0.341,-2.531,2.931,-74.983,-6.491,3.89
2020-01-12 04:30:00,-0.404,-2.534,3.438,-75.173,-6.429,3.868
2020-01-12 04:40:00,-0.331,-2.107,3.578,-75.642,-5.625,3.852
2020-01-12 04:50:00,-0.299,-2.258,3.11,-75.835,-6.319,3.831
2020-01-12 05:00:00,-0.295,-2.47,3.365,-75.61,-6.313,3.812
2020-01-12 05:10:00,-0.151,-2.467,3.571,-75.375,-5.668,3.793
2020-01-12 05:20:00,-0.304,-2.856,3.299,-74.163,-7.194,3.774
2020-01-12 05:30:00,-0.33,-2.602,3.621,-74.71,-6.256,3.755
2020-01-12 05:40:00,-0.387,-2.546,3.218,-74.036,-6.186,3.739
2020-01-12 05:50:00,-0.546,-2.896,2.964,-71.711,-6.22,3.718
2020-01-12 06:00:00,-0.681,-2.565,3.153,-69.908,-5.071,3.697
2020-01-12 06:10:00,-0.701,-2.516,3.057,-70.721,-4.578,3.677
2020-01-12 06:20:00,-0.807,-2.698,2.808,-71.31,-5.351,3.659
2020-01-12 06:30:00,-1.019,-2.609,2.969,-70.767,-5.272,3.64
2020-01-12 06:40:00,-1.049,-2.349,3.463,-67.306,-5.128,3.623
2020-01-12 06:50:00,-1.094,-2.212,3.249,-63.194,-5.164,3.603
2020-01-12 07:00:00,-0.94,-1.349,3.525,-48.651,-2.979,3.583
2020-01-12 07:10:00,-0.693,-1.396,3.097,-52.156,-3.702,3.566
2020-01-12 07:20:00,-0.413,-1.337,3.412,-49.87,-3.42,3.546
2020-01-12 07:30:00,-0.325,-2.038,2.745,-53.992,-4.643,3.532
2020-01-12 07:40:00,-0.386,-1.694,2.55,-49.128,-4.189,3.521
2020-01-12 07:50:00,-0.333,-1.552,2.745,-50.51,-4.033,3.505
2020-01-12 08:00:00,-0.351,-2.092,2.838,-60.822,-4.724,3.492
2020-01-12 08:10:00,-0.448,0.593,3.523,-58.155,-4.476,3.479
2020-01-12 08:20:00,-0.479,0.666,3,-52.458,-4.167,3.463
2020-01-12 08:30:00,-0.489,1.471,3.512,-66.094,-4.114,3.451
2020-01-12 08:40:00,-0.399,7.833,4.747,-55.951,-3.209,3.435
2020-01-12 08:50:00,-0.172,14.529,5.798,-62.824,-3.289,3.428
2020-01-12 09:00:00,0.016,27.821,8.394,-52.218,-2.7,3.411
2020-01-12 09:10:00,0.362,34.575,9.439,-37.652,-2.174,3.403
2020-01-12 09:20:00,0.633,37.107,9.048,-46.929,-2.905,3.395
2020-01-12 09:30:00,0.662,30.759,7.141,-39.299,-3.004,3.382
2020-01-12 09:40:00,0.703,36.593,8.14,-40.017,-2.779,3.372
2020-01-12 09:50:00,0.835,36.672,7.476,-21.228,-2.239,3.369
2020-01-12 10:00:00,1.06,37.123,7.309,-12.784,-2.61,3.362
2020-01-12 10:10:00,1.342,52.303,9.387,-17.735,-3.139,3.352
2020-01-12 10:20:00,1.521,45.328,7.712,-21.673,-3.338,3.346
2020-01-12 10:30:00,1.702,35.046,5.888,-11.812,-3.378,3.341
2020-01-12 10:40:00,1.978,48.64,8.284,-11.149,-3.509,3.335
2020-01-12 10:50:00,2.202,51.322,8.53,-12.307,-3.592,3.331
2020-01-12 11:00:00,2.316,44.518,7.108,-12.205,-3.664,3.329
2020-01-12 11:10:00,2.395,55.881,9.222,-12.618,-3.32,3.32
2020-01-12 11:20:00,2.567,61.195,10.325,-13.67,-2.669,3.316
2020-01-12 11:30:00,2.583,37.023,5.939,-12.476,-3.156,3.31
2020-01-12 11:40:00,2.598,39.536,6.435,-12.379,-3.108,3.308
2020-01-12 11:50:00,2.636,42.079,6.744,-12.321,-2.941,3.305
2020-01-12 12:00:00,2.737,56.522,9.159,-12.631,-2.474,3.311
2020-01-12 12:10:00,2.848,63.929,10.507,-12.852,-1.98,3.309
2020-01-12 12:20:00,2.989,70.403,11.456,-13.732,-1.378,3.309
2020-01-12 12:30:00,3.185,114.633,18.735,-21.909,-0.906,3.311
2020-01-12 12:40:00,3.562,183.496,33.574,-36.402,1.813,3.317
2020-01-12 12:50:00,4.064,196.46,38.41,-35.367,1.601,3.323
2020-01-12 13:00:00,4.021,153.028,28.173,-33.485,0.625,3.333
2020-01-12 13:10:00,4.188,162.416,30.228,-41.209,0.622,3.351
2020-01-12 13:20:00,4.626,231.95,47.185,-44.262,3.138,3.365
2020-01-12 13:30:00,4.728,257.878,52.071,-33.451,3.498,3.386
2020-01-12 13:40:00,5.07,186.331,33.932,-37.359,2.155,3.408
2020-01-12 13:50:00,4.765,145.436,25.156,-42.762,-0.074,3.44
2020-01-12 14:00:00,4.338,103.342,16.334,-34.502,-1.554,3.469
2020-01-12 14:10:00,4.135,95.073,15.274,-22.561,-0.628,3.507
2020-01-12 14:20:00,4.03,54.092,8.472,-15.369,-1.393,3.539
2020-01-12 14:30:00,3.966,43.363,7.132,-13.654,-1.467,3.575
2020-01-12 14:40:00,3.9,38.126,6.176,-12.774,-1.658,3.604
2020-01-12 14:50:00,3.946,45.205,7.012,-12.81,-1.217,3.631
2020-01-12 15:00:00,4.013,33.16,4.894,-11.074,-1.543,3.655
2020-01-12 15:10:00,4.042,25.951,3.798,-8.674,-1.784,3.676
2020-01-12 15:20:00,4.08,14.515,2.149,-4.712,-2.035,3.7
2020-01-12 15:30:00,4.092,9.286,1.33,-4.947,-2.345,3.718
2020-01-12 15:40:00,4.122,9.286,1.604,-6.928,-2.546,3.733
2020-01-12 15:50:00,4.149,6.928,1.265,-8.913,-2.795,3.748
2020-01-12 16:00:00,4.204,9.036,1.867,-9.739,-2.782,3.762
2020-01-12 16:10:00,4.265,5.766,1.31,-10.633,-3.154,3.773
2020-01-12 16:20:00,4.25,2.58,0.762,-10.534,-3.209,3.784
2020-01-12 16:30:00,4.2,1.163,0.405,-10.249,-3.188,3.796
2020-01-12 16:40:00,4.139,0.285,0.337,-9.728,-3.058,3.805
2020-01-12 16:50:00,4.027,-0.799,0.603,-7.663,-2.665,3.812
2020-01-12 17:00:00,3.762,-2.419,1.222,-4.745,-1.759,3.818
2020-01-12 17:10:00,3.6,-2.282,1.441,-4.44,-1.081,3.826
2020-01-12 17:20:00,3.605,-1.532,1.317,-4.66,-1.018,3.833
2020-01-12 17:30:00,3.729,-1.022,1.182,-5.671,-1.37,3.842
2020-01-12 17:40:00,3.835,-0.709,0.981,-6.421,-1.616,3.848
2020-01-12 17:50:00,3.953,-0.542,0.792,-6.85,-1.942,3.853
2020-01-12 18:00:00,4.026,-0.485,0.596,-7.369,-2.173,3.852
2020-01-12 18:10:00,4.088,-0.467,0.537,-7.712,-2.31,3.863
2020-01-12 18:20:00,4.108,-0.451,0.437,-7.75,-2.386,3.869
2020-01-12 18:30:00,4.117,-0.295,0.468,-7.534,-2.262,3.871
2020-01-12 18:40:00,4.165,-0.169,0.434,-7.671,-2.311,3.878
2020-01-12 18:50:00,4.18,-0.359,0.37,-7.375,-2.271,3.882
2020-01-12 19:00:00,4.126,-1.042,0.317,-7.242,-2.113,3.887
2020-01-12 19:10:00,4.003,-1.747,0.495,-6.836,-1.698,3.893
2020-01-12 19:20:00,3.944,-1.226,0.735,-6.114,-1.353,3.899
2020-01-12 19:30:00,4.033,-0.323,0.779,-6.816,-1.409,3.908
2020-01-12 19:40:00,4.179,-0.018,0.617,-7.041,-1.724,3.912
2020-01-12 19:50:00,4.299,-0.037,0.534,-8.058,-2.031,3.915
2020-01-12 20:00:00,4.392,-0.002,0.488,-7.149,-2.13,3.922
2020-01-12 20:10:00,4.51,0.058,0.558,-7.501,-2.154,3.927
2020-01-12 20:20:00,4.623,0.036,0.523,-7.546,-2.339,3.936
2020-01-12 20:30:00,4.686,-0.138,0.413,-8.981,-2.648,3.942
2020-01-12 20:40:00,4.739,-0.117,0.447,-9.356,-2.605,3.948
2020-01-12 20:50:00,4.782,-0.037,0.399,-7.025,-2.531,3.952
2020-01-12 21:00:00,4.838,-0.05,0.363,-7.359,-2.581,3.961
2020-01-12 21:10:00,4.862,-0.074,0.343,-7.422,-2.533,3.97
2020-01-12 21:20:00,4.902,-0.227,0.426,-12.773,-2.788,3.978
2020-01-12 21:30:00,4.896,-0.398,0.517,-13.26,-2.91,3.982
2020-01-12 21:40:00,4.954,-0.296,0.458,-14.543,-2.996,3.994
2020-01-12 21:50:00,4.934,-0.433,0.529,-12.261,-2.964,3.998
2020-01-12 22:00:00,5.013,-0.031,0.479,-8.412,-2.623,4.005
2020-01-12 22:10:00,5.069,-0.046,0.432,-8.188,-2.723,4.012
2020-01-12 22:20:00,5.114,-0.155,0.401,-9.607,-2.877,4.02
2020-01-12 22:30:00,5.15,-0.119,0.39,-8.532,-2.889,4.028
2020-01-12 22:40:00,5.164,-0.116,0.329,-8.285,-2.863,4.034
2020-01-12 22:50:00,5.209,-0.087,0.376,-8.369,-2.855,4.04
2020-01-12 23:00:00,5.218,-0.228,0.372,-9.563,-3.116,4.052
2020-01-12 23:10:00,5.242,-0.085,0.338,-7.724,-2.879,4.058
2020-01-12 23:20:00,5.258,-0.184,0.297,-9.111,-2.977,4.065
2020-01-12 23:30:00,5.251,-0.203,0.282,-8.965,-2.969,4.071
2020-01-12 23:40:00,5.226,-0.214,0.245,-8.6,-2.943,4.082
2020-01-12 23:50:00,5.204,-0.241,0.267,-9.429,-2.939,4.089
2020-01-13 00:00:00,5.19,-0.188,0.252,-8.058,-2.831,4.097
2020-01-13 00:10:00,5.156,-0.56,0.264,-7.559,-2.691,4.103
2020-01-13 00:20:00,5.063,-1.049,0.377,-6.982,-2.422,4.111
2020-01-13 00:30:00,5.023,-0.667,0.484,-8.411,-2.332,4.12
2020-01-13 00:40:00,4.939,-1.515,0.524,-8.153,-2.247,4.123
2020-01-13 00:50:00,4.724,-1.899,0.694,-7.715,-1.92,4.131
2020-01-13 01:00:00,4.59,-1.697,0.861,-10.128,-1.647,4.136
2020-01-13 01:10:00,4.488,-1.775,1.036,-13.444,-1.92,4.146
2020-01-13 01:20:00,4.491,-1.346,1.078,-9.649,-1.48,4.149
2020-01-13 01:30:00,4.548,-1.437,1.168,-13.628,-1.773,4.158
2020-01-13 01:40:00,4.607,-0.976,1.03,-6.91,-1.466,4.162
2020-01-13 01:50:00,4.701,-1.122,0.934,-11.064,-1.887,4.167
2020-01-13 02:00:00,4.712,-1.01,0.831,-9.989,-1.983,4.171
2020-01-13 02:10:00,4.769,-0.879,0.806,-12.97,-2.107,4.176
2020-01-13 02:20:00,4.794,-0.794,0.795,-11.982,-2.203,4.18
2020-01-13 02:30:00,4.873,-0.476,0.738,-10.956,-2.021,4.182
2020-01-13 02:40:00,4.849,-1.231,0.792,-21.421,-2.805,4.187
2020-01-13 02:50:00,4.861,-1.029,0.82,-8.306,-1.889,4.195
2020-01-13 03:00:00,4.884,-1.091,0.758,-7.925,-1.837,4.198
2020-01-13 03:10:00,4.848,-1.326,0.723,-10.235,-1.966,4.2
2020-01-13 03:20:00,4.76,-1.322,0.714,-10.829,-1.885,4.203
2020-01-13 03:30:00,4.735,-1.075,0.75,-10.939,-1.747,4.214
2020-01-13 03:40:00,4.748,-0.783,0.654,-9.647,-1.72,4.218
2020-01-13 03:50:00,4.697,-1.061,0.706,-6.07,-1.513,4.221
2020-01-13 04:00:00,4.594,-1.191,0.847,-9.156,-1.536,4.225
2020-01-13 04:10:00,4.442,-1.69,1.109,-16.017,-2.631,4.229
2020-01-13 04:20:00,4.388,-0.855,1.116,-7.613,-1.672,4.236
2020-01-13 04:30:00,4.36,-0.631,1.016,-6.499,-1.589,4.238
2020-01-13 04:40:00,4.322,-0.556,1.098,-6.245,-1.326,4.241
2020-01-13 04:50:00,4.384,-0.322,1.238,-3.838,-0.89,4.245
2020-01-13 05:00:00,4.403,-0.54,1.112,-5.342,-1.195,4.249
2020-01-13 05:10:00,4.425,-0.576,1.086,-5.576,-1.074,4.252
2020-01-13 05:20:00,4.42,-0.793,1.186,-7.089,-1.356,4.255
2020-01-13 05:30:00,4.351,-1.354,1.35,-14.84,-2.776,4.254
2020-01-13 05:40:00,4.265,-0.683,1.263,-8.431,-1.808,4.261
2020-01-13 05:50:00,4.329,-0.591,1.295,-7.647,-1.408,4.259
2020-01-13 06:00:00,4.374,-0.599,1.259,-7.826,-1.212,4.261
2020-01-13 06:10:00,4.385,-0.955,1.279,-11.402,-1.889,4.263
2020-01-13 06:20:00,4.416,-0.918,1.339,-11.27,-1.849,4.269
2020-01-13 06:30:00,4.449,-0.725,1.209,-8.932,-1.565,4.266
2020-01-13 06:40:00,4.507,-0.837,1.134,-10.392,-1.9,4.268
2020-01-13 06:50:00,4.451,-1.092,1.023,-15.071,-2.724,4.269
2020-01-13 07:00:00,4.418,-1.288,1.248,-19.787,-2.515,4.271
2020-01-13 07:10:00,4.317,-2.345,1.371,-40.274,-4.075,4.275
2020-01-13 07:20:00,4.054,-3.301,1.601,-56.523,-5.479,4.272
2020-01-13 07:30:00,3.839,-2.987,1.975,-57.348,-5.105,4.278
2020-01-13 07:40:00,3.748,-2.373,2.014,-49.196,-4.636,4.272
2020-01-13 07:50:00,3.926,-1.769,2.214,-46.91,-3.536,4.271
2020-01-13 08:00:00,3.986,-2.462,1.809,-53.181,-4.687,4.262
2020-01-13 08:10:00,3.891,-1.33,1.752,-39.074,-3.995,4.251
2020-01-13 08:20:00,4.043,0.694,1.747,-14.314,-1.955,4.245
2020-01-13 08:30:00,4.275,1.865,1.582,-13.814,-2.053,4.238
2020-01-13 08:40:00,4.422,3.366,1.769,-13.681,-2.216,4.227
2020-01-13 08:50:00,4.609,9.087,2.711,-14.083,-2.243,4.226
2020-01-13 09:00:00,4.691,13.63,3.304,-14.705,-2.35,4.222
2020-01-13 09:10:00,4.723,20.631,4.55,-16.21,-2.048,4.222
2020-01-13 09:20:00,4.788,21.731,4.53,-9.695,-1.141,4.221
2020-01-13 09:30:00,4.923,29.357,5.907,-12.857,-1.117,4.222
2020-01-13 09:40:00,5.077,39.879,7.642,-12.867,-0.757,4.226
2020-01-13 09:50:00,5.29,56.744,10.417,-13.469,-0.399,4.229
2020-01-13 10:00:00,5.49,78.425,14.402,-33.258,-0.792,4.239
2020-01-13 10:10:00,5.559,88.354,16.151,-48.545,-1.563,4.248
2020-01-13 10:20:00,5.603,94.726,17.539,-49.52,-0.813,4.26
2020-01-13 10:30:00,5.632,101.151,18.453,-53.366,-1.05,4.276
2020-01-13 10:40:00,5.648,81.165,13.655,-38.886,-0.736,4.288
2020-01-13 10:50:00,5.731,88.691,14.691,-30.76,-0.012,4.308
2020-01-13 11:00:00,6.004,96.992,16.335,-18.148,1.974,4.326
2020-01-13 11:10:00,6.488,152.221,26.414,-18.835,3.168,4.345
2020-01-13 11:20:00,7.004,189.754,34.884,-25.737,3.759,4.365
2020-01-13 11:30:00,7.146,119.353,19.564,-18.282,-0.578,4.39
2020-01-13 11:40:00,6.862,87.665,14.206,-18.238,-0.884,4.422
2020-01-13 11:50:00,6.589,50.615,6.924,-17.304,-2.431,4.455
2020-01-13 12:00:00,6.317,74.189,11.475,-19.629,-1.906,4.489
2020-01-13 12:10:00,6.489,170.861,35.485,-49.681,1.263,4.518
2020-01-13 12:20:00,6.831,182.774,40.065,-74.044,1.338,4.549
2020-01-13 12:30:00,6.821,134.563,26.41,-70.393,-1.527,4.575
2020-01-13 12:40:00,6.721,152.044,29.492,-56.253,0.213,4.601
2020-01-13 12:50:00,7.316,291.159,68.14,-66.607,5.742,4.622
2020-01-13 13:00:00,8.12,259.107,56.788,-73.393,3.153,4.64
2020-01-13 13:10:00,8.037,224.75,48.522,-83.892,-1.528,4.659
2020-01-13 13:20:00,7.62,172.865,36.495,-86.554,-2.777,4.68
2020-01-13 13:30:00,7.213,236.788,55.743,-91.101,0.594,4.708
2020-01-13 13:40:00,7.586,218.328,51.2,-90.34,0.973,4.731
2020-01-13 13:50:00,7.592,207.682,48.198,-85.235,-0.663,4.742
2020-01-13 14:00:00,7.893,249.579,57.594,-71.258,2.014,4.762
2020-01-13 14:10:00,8.135,242.836,57.306,-79.422,-0.204,4.773
2020-01-13 14:20:00,7.953,200.452,49.77,-92.246,-1.937,4.786
2020-01-13 14:30:00,7.862,186.907,47.062,-89.092,-1.947,4.802
2020-01-13 14:40:00,7.292,79.712,14.746,-89.251,-7.259,4.812
2020-01-13 14:50:00,6.187,41.552,6.421,-69.905,-7.26,4.83
2020-01-13 15:00:00,6.022,82.336,16.752,-35.461,-0.521,4.839
2020-01-13 15:10:00,6.267,98.847,15.758,-26.938,-1.111,4.843
2020-01-13 15:20:00,6.779,96.22,14.255,-36.788,-3.107,4.844
2020-01-13 15:30:00,6.503,29.877,4.342,-55.567,-7.211,4.845
2020-01-13 15:40:00,6.113,18.171,2.458,-25.698,-4.221,4.847
2020-01-13 15:50:00,5.949,19.028,3.341,-25.917,-3.711,4.856
2020-01-13 16:00:00,5.778,23.491,4.813,-44.562,-5.546,4.858
2020-01-13 16:10:00,5.491,15.44,3.599,-31.829,-4.786,4.861
2020-01-13 16:20:00,5.427,10.392,2.864,-33.781,-4.815,4.859
2020-01-13 16:30:00,5.316,4.479,1.688,-21.888,-3.714,4.858
2020-01-13 16:40:00,5.388,1.96,1.37,-18.258,-3.05,4.853
2020-01-13 16:50:00,5.494,0.506,1.111,-17.411,-3.333,4.848
2020-01-13 17:00:00,5.575,0.011,0.845,-12.341,-3.056,4.844
2020-01-13 17:10:00,5.648,-0.188,0.632,-12.04,-3.222,4.839
2020-01-13 17:20:00,5.656,-0.493,0.583,-16.127,-3.585,4.836
2020-01-13 17:30:00,5.669,-0.312,0.567,-13.156,-3.261,4.83
2020-01-13 17:40:00,5.701,-0.252,0.526,-11.09,-3.15,4.824
2020-01-13 17:50:00,5.772,-0.084,0.58,-9.702,-2.974,4.819
2020-01-13 18:00:00,5.816,-0.27,0.336,-9.961,-3.221,4.819
2020-01-13 18:10:00,5.805,-0.207,0.393,-9.597,-3.014,4.811
2020-01-13 18:20:00,5.851,-0.187,0.423,-9.638,-3.073,4.811
2020-01-13 18:30:00,5.876,-0.25,0.42,-10.907,-3.187,4.81
2020-01-13 18:40:00,5.865,-0.395,0.42,-13.347,-3.321,4.806
2020-01-13 18:50:00,5.827,-1.077,0.563,-10.68,-3.188,4.807
2020-01-13 19:00:00,5.429,-2.81,1.212,-15.866,-3.013,4.807
2020-01-13 19:10:00,5.117,-2.256,1.831,-20.719,-2.478,4.807
2020-01-13 19:20:00,4.965,-1.924,1.993,-19.573,-2.515,4.807
2020-01-13 19:30:00,4.979,-1.446,1.974,-7.341,-1.125,4.803
2020-01-13 19:40:00,4.903,-2.884,2.089,-22.146,-2.495,4.802
2020-01-13 19:50:00,4.728,-3.167,2.322,-28.815,-3.282,4.801
2020-01-13 20:00:00,4.521,-3.799,2.439,-42.286,-4.549,4.799
2020-01-13 20:10:00,4.565,-1.723,2.373,-13.978,-1.752,4.792
2020-01-13 20:20:00,4.748,-2.963,2.2,-36.125,-3.623,4.786
2020-01-13 20:30:00,4.567,-4.295,2.145,-56.021,-5.971,4.774
2020-01-13 20:40:00,4.351,-4.267,2.611,-67.184,-6.092,4.767
2020-01-13 20:50:00,4.15,-4.24,2.594,-70.215,-6.725,4.757
2020-01-13 21:00:00,3.99,-3.609,2.737,-65.697,-6.753,4.747
2020-01-13 21:10:00,4.02,-2.076,2.597,-41.418,-4.633,4.732
2020-01-13 21:20:00,4.084,-2.768,2.431,-62.535,-5.526,4.719
