"Date","TSoil_2cm_degC","Tsoil_5cm_degC","Tsoil_10cm_degC","Tsoil_20cm_degC","Tsoil_50cm_degC","SoilHeatFlux_Wm2"
2020-04-20 03:00:00,9.11,10.06,10.545,10.748,9.898,-28.44
2020-04-20 03:10:00,9.077,9.995,10.497,10.74,9.902,-27.804
2020-04-20 03:20:00,9.054,9.973,10.477,10.71,9.904,-27.326
2020-04-20 03:30:00,9.048,9.956,10.427,10.713,9.902,-27.077
2020-04-20 03:40:00,9.042,9.923,10.424,10.699,9.913,-26.835
2020-04-20 03:50:00,9.024,9.873,10.385,10.666,9.909,-26.557
2020-04-20 04:00:00,8.997,9.853,10.344,10.645,9.913,-26.303
2020-04-20 04:10:00,8.97,9.839,10.326,10.628,9.912,-26.111
2020-04-20 04:20:00,8.957,9.815,10.293,10.624,9.912,-25.999
2020-04-20 04:30:00,8.952,9.776,10.269,10.597,9.915,-25.864
2020-04-20 04:40:00,8.922,9.744,10.221,10.583,9.92,-25.789
2020-04-20 04:50:00,8.865,9.694,10.201,10.543,9.916,-25.951
2020-04-20 05:00:00,8.842,9.673,10.174,10.529,9.917,-26.356
2020-04-20 05:10:00,8.796,9.642,10.15,10.517,9.918,-26.673
2020-04-20 05:20:00,8.766,9.608,10.119,10.497,9.92,-26.7
2020-04-20 05:30:00,8.718,9.563,10.091,10.461,9.922,-26.491
2020-04-20 05:40:00,8.696,9.544,10.066,10.448,9.92,-26.368
2020-04-20 05:50:00,8.655,9.526,10.024,10.426,9.915,-26.202
2020-04-20 06:00:00,8.642,9.48,10.019,10.427,9.922,-26.048
2020-04-20 06:10:00,8.603,9.478,9.972,10.394,9.919,-25.774
2020-04-20 06:20:00,8.578,9.435,9.955,10.38,9.922,-25.377
2020-04-20 06:30:00,8.549,9.397,9.923,10.361,9.913,-24.777
2020-04-20 06:40:00,8.549,9.391,9.899,10.34,9.911,-23.923
2020-04-20 06:50:00,8.533,9.336,9.893,10.318,9.909,-22.971
2020-04-20 07:00:00,8.53,9.327,9.841,10.304,9.912,-21.796
2020-04-20 07:10:00,8.54,9.294,9.82,10.277,9.907,-20.377
2020-04-20 07:20:00,8.549,9.305,9.798,10.26,9.904,-18.974
2020-04-20 07:30:00,8.562,9.277,9.774,10.24,9.9,-17.645
2020-04-20 07:40:00,8.59,9.264,9.754,10.213,9.902,-16.124
2020-04-20 07:50:00,8.612,9.24,9.728,10.209,9.9,-14.334
2020-04-20 08:00:00,8.653,9.253,9.708,10.182,9.894,-12.398
2020-04-20 08:10:00,8.698,9.232,9.692,10.163,9.896,-10.408
2020-04-20 08:20:00,8.743,9.228,9.687,10.149,9.889,-8.16
2020-04-20 08:30:00,8.807,9.253,9.648,10.135,9.893,-5.947
2020-04-20 08:40:00,8.871,9.247,9.653,10.099,9.89,-3.97
2020-04-20 08:50:00,8.935,9.275,9.641,10.101,9.883,-2.218
2020-04-20 09:00:00,8.997,9.303,9.633,10.08,9.883,-0.415
2020-04-20 09:10:00,9.044,9.335,9.622,10.073,9.883,1.631
2020-04-20 09:20:00,9.101,9.334,9.623,10.052,9.879,3.53
2020-04-20 09:30:00,9.16,9.371,9.621,10.048,9.876,5.5
2020-04-20 09:40:00,9.222,9.39,9.634,10.024,9.874,8.301
2020-04-20 09:50:00,9.27,9.43,9.632,10.021,9.872,11.807
2020-04-20 10:00:00,9.349,9.442,9.627,10,9.87,15.078
2020-04-20 10:10:00,9.451,9.472,9.646,9.993,9.865,17.538
2020-04-20 10:20:00,9.544,9.504,9.658,9.986,9.863,19.655
2020-04-20 10:30:00,9.66,9.569,9.674,9.985,9.864,21.527
2020-04-20 10:40:00,9.746,9.602,9.675,9.961,9.854,24.129
2020-04-20 10:50:00,9.841,9.633,9.695,9.944,9.854,27.982
2020-04-20 11:00:00,9.942,9.715,9.705,9.943,9.857,32.42
2020-04-20 11:10:00,10.049,9.762,9.731,9.936,9.846,36.207
2020-04-20 11:20:00,10.147,9.828,9.746,9.935,9.845,39.256
2020-04-20 11:30:00,10.271,9.888,9.781,9.924,9.844,42.27
2020-04-20 11:40:00,10.369,9.935,9.801,9.934,9.842,45.1
2020-04-20 11:50:00,10.466,10.032,9.835,9.925,9.84,48.105
2020-04-20 12:00:00,10.565,10.076,9.872,9.933,9.83,51.164
2020-04-20 12:10:00,10.659,10.129,9.898,9.929,9.829,54.791
2020-04-20 12:20:00,10.761,10.229,9.927,9.94,9.825,57.999
2020-04-20 12:30:00,10.856,10.266,9.987,9.932,9.821,60.57
2020-04-20 12:40:00,10.958,10.334,10.006,9.935,9.821,63.852
2020-04-20 12:50:00,11.053,10.412,10.062,9.95,9.811,67.775
2020-04-20 13:00:00,11.13,10.451,10.076,9.943,9.808,71.491
2020-04-20 13:10:00,11.204,10.526,10.114,9.948,9.807,74.478
2020-04-20 13:20:00,11.285,10.581,10.158,9.954,9.802,76.177
2020-04-20 13:30:00,11.385,10.66,10.204,9.964,9.803,76.021
2020-04-20 13:40:00,11.463,10.737,10.244,9.98,9.798,76.319
2020-04-20 13:50:00,11.552,10.806,10.308,9.994,9.794,76.368
2020-04-20 14:00:00,11.607,10.874,10.333,9.998,9.79,72.185
2020-04-20 14:10:00,11.655,10.906,10.367,10.011,9.788,63.304
2020-04-20 14:20:00,11.697,10.957,10.407,10.02,9.79,63.967
2020-04-20 14:30:00,11.743,11.007,10.443,10.034,9.782,65.119
2020-04-20 14:40:00,11.774,11.063,10.493,10.042,9.778,63.82
2020-04-20 14:50:00,11.81,11.115,10.535,10.063,9.778,62.316
2020-04-20 15:00:00,11.832,11.151,10.576,10.086,9.773,60.673
2020-04-20 15:10:00,11.86,11.189,10.618,10.094,9.769,58.179
2020-04-20 15:20:00,11.879,11.205,10.662,10.119,9.763,55.22
2020-04-20 15:30:00,11.876,11.271,10.708,10.136,9.765,52.12
2020-04-20 15:40:00,11.89,11.281,10.728,10.148,9.758,49.252
2020-04-20 15:50:00,11.899,11.311,10.766,10.176,9.76,46.389
2020-04-20 16:00:00,11.906,11.357,10.796,10.189,9.759,43.467
2020-04-20 16:10:00,11.902,11.357,10.831,10.207,9.753,40.141
2020-04-20 16:20:00,11.894,11.387,10.856,10.222,9.751,36.566
2020-04-20 16:30:00,11.874,11.414,10.877,10.245,9.751,32.598
2020-04-20 16:40:00,11.857,11.411,10.919,10.265,9.753,29.027
2020-04-20 16:50:00,11.829,11.422,10.936,10.28,9.749,25.589
2020-04-20 17:00:00,11.789,11.415,10.956,10.298,9.748,22.133
2020-04-20 17:10:00,11.754,11.416,10.979,10.329,9.751,18.923
2020-04-20 17:20:00,11.726,11.418,10.998,10.339,9.75,15.979
2020-04-20 17:30:00,11.68,11.416,11.023,10.37,9.748,12.917
2020-04-20 17:40:00,11.631,11.405,11.025,10.374,9.745,10.29
2020-04-20 17:50:00,11.593,11.403,11.043,10.397,9.747,7.792
2020-04-20 18:00:00,11.547,11.383,11.033,10.41,9.748,5.021
2020-04-20 18:10:00,11.485,11.357,11.042,10.422,9.746,2.283
2020-04-20 18:20:00,11.432,11.335,11.058,10.424,9.748,-0.28
2020-04-20 18:30:00,11.377,11.36,11.072,10.467,9.751,-2.286
2020-04-20 18:40:00,11.342,11.355,11.073,10.489,9.751,-3.718
2020-04-20 18:50:00,11.274,11.296,11.073,10.498,9.753,-5.236
2020-04-20 19:00:00,11.231,11.281,11.065,10.499,9.753,-6.749
2020-04-20 19:10:00,11.173,11.243,11.057,10.505,9.76,-7.894
2020-04-20 19:20:00,11.119,11.229,11.059,10.514,9.758,-9
2020-04-20 19:30:00,11.06,11.205,11.061,10.529,9.759,-10.438
2020-04-20 19:40:00,11.01,11.212,11.069,10.559,9.762,-11.64
2020-04-20 19:50:00,10.958,11.17,11.06,10.56,9.765,-12.432
2020-04-20 20:00:00,10.881,11.092,11.02,10.554,9.765,-13.225
2020-04-20 20:10:00,10.825,11.085,11.012,10.561,9.766,-13.977
2020-04-20 20:20:00,10.764,11.082,10.999,10.576,9.77,-14.358
2020-04-20 20:30:00,10.715,11.044,10.992,10.569,9.775,-14.654
2020-04-20 20:40:00,10.663,11.008,10.994,10.581,9.774,-14.967
2020-04-20 20:50:00,10.611,10.965,10.964,10.582,9.778,-15.26
2020-04-20 21:00:00,10.562,10.93,10.929,10.587,9.777,-15.542
2020-04-20 21:10:00,10.523,10.921,10.943,10.598,9.779,-15.909
2020-04-20 21:20:00,10.478,10.872,10.909,10.594,9.784,-16.285
2020-04-20 21:30:00,10.433,10.843,10.91,10.595,9.784,-16.513
2020-04-20 21:40:00,10.392,10.795,10.873,10.604,9.783,-16.796
2020-04-20 21:50:00,10.333,10.753,10.849,10.59,9.79,-17.101
2020-04-20 22:00:00,10.284,10.735,10.828,10.594,9.793,-17.422
2020-04-20 22:10:00,10.246,10.699,10.816,10.587,9.79,-17.628
2020-04-20 22:20:00,10.181,10.68,10.797,10.592,9.797,-17.837
2020-04-20 22:30:00,10.133,10.631,10.766,10.58,9.797,-17.922
2020-04-20 22:40:00,10.092,10.615,10.748,10.577,9.803,-18.164
2020-04-20 22:50:00,10.054,10.54,10.715,10.564,9.804,-18.597
2020-04-20 23:00:00,10.011,10.539,10.691,10.569,9.805,-18.673
2020-04-20 23:10:00,9.97,10.507,10.692,10.566,9.806,-18.721
2020-04-20 23:20:00,9.929,10.459,10.656,10.566,9.809,-18.74
2020-04-20 23:30:00,9.88,10.435,10.633,10.548,9.81,-18.804
2020-04-20 23:40:00,9.849,10.422,10.614,10.558,9.815,-18.904
2020-04-20 23:50:00,9.81,10.36,10.583,10.539,9.818,-18.956
2020-04-21 00:00:00,9.768,10.313,10.566,10.523,9.819,-18.93
2020-04-21 00:10:00,9.724,10.325,10.503,10.477,9.821,-18.882
2020-04-21 00:20:00,9.695,10.213,10.528,10.49,9.83,-18.874
2020-04-21 00:30:00,9.665,10.245,10.49,10.467,9.824,-18.826
2020-04-21 00:40:00,9.632,10.189,10.509,10.493,9.827,-18.758
2020-04-21 00:50:00,9.621,10.172,10.461,10.521,9.83,-18.804
2020-04-21 01:00:00,9.58,10.136,10.431,10.477,9.832,-18.917
2020-04-21 01:10:00,9.551,10.138,10.43,10.484,9.834,-19.164
2020-04-21 01:20:00,9.509,10.092,10.363,10.457,9.837,-19.159
2020-04-21 01:30:00,9.479,10.073,10.375,10.459,9.838,-19.078
2020-04-21 01:40:00,9.45,10.057,10.345,10.442,9.838,-19.023
2020-04-21 01:50:00,9.416,10.005,10.326,10.442,9.841,-19.016
2020-04-21 02:00:00,9.372,9.985,10.305,10.419,9.842,-19.052
2020-04-21 02:10:00,9.345,9.94,10.282,10.397,9.844,-19.038
2020-04-21 02:20:00,9.322,9.926,10.248,10.399,9.847,-19.066
2020-04-21 02:30:00,9.294,9.93,10.234,10.386,9.845,-19.168
2020-04-21 02:40:00,9.268,9.884,10.196,10.368,9.846,-19.25
2020-04-21 02:50:00,9.245,9.85,10.198,10.369,9.847,-19.425
2020-04-21 03:00:00,9.212,9.841,10.167,10.354,9.852,-19.673
2020-04-21 03:10:00,9.172,9.792,10.137,10.338,9.852,-19.83
2020-04-21 03:20:00,9.154,9.793,10.132,10.341,9.853,-19.828
2020-04-21 03:30:00,9.122,9.781,10.121,10.325,9.855,-19.762
2020-04-21 03:40:00,9.096,9.736,10.091,10.31,9.855,-19.677
2020-04-21 03:50:00,9.059,9.704,10.054,10.286,9.853,-19.714
2020-04-21 04:00:00,9.028,9.656,10.045,10.274,9.856,-19.738
2020-04-21 04:10:00,8.996,9.636,10.017,10.267,9.854,-19.734
2020-04-21 04:20:00,8.979,9.644,10.018,10.26,9.855,-19.769
2020-04-21 04:30:00,8.946,9.597,9.995,10.247,9.855,-19.889
2020-04-21 04:40:00,8.942,9.594,9.981,10.256,9.858,-19.997
2020-04-21 04:50:00,8.89,9.529,9.931,10.218,9.858,-20.104
2020-04-21 05:00:00,8.873,9.534,9.924,10.207,9.86,-20.131
2020-04-21 05:10:00,8.849,9.523,9.897,10.2,9.858,-20.153
2020-04-21 05:20:00,8.822,9.494,9.888,10.187,9.855,-20.189
2020-04-21 05:30:00,8.789,9.442,9.866,10.178,9.857,-20.113
2020-04-21 05:40:00,8.759,9.43,9.835,10.172,9.858,-19.994
2020-04-21 05:50:00,8.733,9.429,9.806,10.143,9.86,-19.889
2020-04-21 06:00:00,8.71,9.404,9.79,10.144,9.855,-19.741
2020-04-21 06:10:00,8.682,9.383,9.774,10.139,9.852,-19.535
2020-04-21 06:20:00,8.675,9.323,9.763,10.121,9.855,-19.205
2020-04-21 06:30:00,8.649,9.299,9.738,10.085,9.852,-18.828
2020-04-21 06:40:00,8.631,9.284,9.722,10.073,9.848,-18.367
2020-04-21 06:50:00,8.639,9.28,9.707,10.075,9.847,-17.773
2020-04-21 07:00:00,8.618,9.253,9.667,10.059,9.844,-17
2020-04-21 07:10:00,8.628,9.236,9.664,10.038,9.847,-16.092
2020-04-21 07:20:00,8.618,9.22,9.643,10.019,9.844,-14.96
2020-04-21 07:30:00,8.639,9.198,9.612,10.007,9.84,-13.551
2020-04-21 07:40:00,8.655,9.193,9.606,9.993,9.84,-12.192
2020-04-21 07:50:00,8.663,9.128,9.57,9.976,9.839,-10.721
2020-04-21 08:00:00,8.699,9.166,9.569,9.961,9.835,-9.287
2020-04-21 08:10:00,8.73,9.189,9.546,9.953,9.831,-7.627
2020-04-21 08:20:00,8.779,9.192,9.539,9.947,9.828,-5.646
2020-04-21 08:30:00,8.825,9.182,9.539,9.921,9.823,-3.952
2020-04-21 08:40:00,8.888,9.187,9.524,9.92,9.822,-2.109
2020-04-21 08:50:00,8.955,9.214,9.521,9.905,9.82,0.214
2020-04-21 09:00:00,9.007,9.222,9.506,9.889,9.818,2.393
2020-04-21 09:10:00,9.067,9.257,9.507,9.88,9.818,4.141
2020-04-21 09:20:00,9.122,9.283,9.512,9.869,9.816,5.856
2020-04-21 09:30:00,9.18,9.33,9.509,9.863,9.816,7.98
2020-04-21 09:40:00,9.257,9.331,9.529,9.855,9.812,11.022
2020-04-21 09:50:00,9.31,9.355,9.517,9.832,9.807,13.638
2020-04-21 10:00:00,9.386,9.379,9.527,9.822,9.808,16.245
2020-04-21 10:10:00,9.468,9.42,9.523,9.823,9.804,18.47
2020-04-21 10:20:00,9.563,9.456,9.557,9.817,9.803,20.573
2020-04-21 10:30:00,9.653,9.498,9.554,9.803,9.801,22.988
2020-04-21 10:40:00,9.744,9.543,9.584,9.805,9.797,25.421
2020-04-21 10:50:00,9.837,9.593,9.593,9.794,9.79,28.629
2020-04-21 11:00:00,9.929,9.637,9.612,9.791,9.791,32.313
2020-04-21 11:10:00,10.035,9.707,9.634,9.791,9.79,36.267
2020-04-21 11:20:00,10.117,9.751,9.654,9.792,9.789,40.106
2020-04-21 11:30:00,10.222,9.789,9.67,9.786,9.784,43.488
2020-04-21 11:40:00,10.328,9.857,9.701,9.779,9.782,46.938
2020-04-21 11:50:00,10.44,9.938,9.739,9.78,9.776,50.402
2020-04-21 12:00:00,10.551,10.01,9.769,9.782,9.775,52.301
2020-04-21 12:10:00,10.667,10.081,9.79,9.798,9.77,55.098
2020-04-21 12:20:00,10.77,10.134,9.842,9.8,9.767,59.178
2020-04-21 12:30:00,10.868,10.217,9.882,9.811,9.768,62.833
2020-04-21 12:40:00,10.965,10.299,9.932,9.826,9.762,66.378
2020-04-21 12:50:00,11.058,10.339,9.948,9.816,9.763,69.202
2020-04-21 13:00:00,11.162,10.402,9.993,9.816,9.757,71.555
2020-04-21 13:10:00,11.256,10.489,10.033,9.831,9.753,73.348
2020-04-21 13:20:00,11.331,10.54,10.063,9.829,9.751,75.489
2020-04-21 13:30:00,11.402,10.614,10.121,9.839,9.749,75.975
2020-04-21 13:40:00,11.458,10.673,10.187,9.865,9.741,76.121
2020-04-21 13:50:00,11.505,10.729,10.208,9.869,9.739,76.209
2020-04-21 14:00:00,11.562,10.81,10.246,9.887,9.74,71.703
2020-04-21 14:10:00,11.61,10.852,10.304,9.898,9.737,63.754
2020-04-21 14:20:00,11.644,10.911,10.348,9.917,9.735,65.181
2020-04-21 14:30:00,11.668,10.945,10.383,9.94,9.73,66.318
2020-04-21 14:40:00,11.708,10.982,10.433,9.946,9.731,66.191
2020-04-21 14:50:00,11.726,11.051,10.473,9.97,9.729,64.698
2020-04-21 15:00:00,11.755,11.081,10.518,9.98,9.724,62.929
2020-04-21 15:10:00,11.785,11.131,10.545,10.006,9.72,60.256
2020-04-21 15:20:00,11.828,11.179,10.58,10.018,9.722,56.84
2020-04-21 15:30:00,11.869,11.206,10.628,10.045,9.719,53.042
2020-04-21 15:40:00,11.894,11.233,10.654,10.062,9.717,49.881
2020-04-21 15:50:00,11.914,11.264,10.698,10.077,9.714,46.944
2020-04-21 16:00:00,11.93,11.308,10.741,10.1,9.71,44.606
2020-04-21 16:10:00,11.946,11.317,10.769,10.111,9.713,41.74
2020-04-21 16:20:00,11.966,11.362,10.792,10.142,9.71,37.806
2020-04-21 16:30:00,11.973,11.383,10.829,10.162,9.709,33.923
2020-04-21 16:40:00,11.967,11.384,10.848,10.183,9.71,30.702
2020-04-21 16:50:00,11.964,11.418,10.892,10.203,9.705,28.056
2020-04-21 17:00:00,11.951,11.447,10.908,10.225,9.704,24.67
2020-04-21 17:10:00,11.941,11.456,10.927,10.236,9.708,21.535
2020-04-21 17:20:00,11.916,11.453,10.954,10.252,9.708,18.445
2020-04-21 17:30:00,11.894,11.473,10.969,10.28,9.71,15.757
2020-04-21 17:40:00,11.867,11.477,11.007,10.31,9.708,13.325
2020-04-21 17:50:00,11.828,11.468,11.015,10.316,9.706,10.687
2020-04-21 18:00:00,11.79,11.475,11.027,10.329,9.71,8.187
2020-04-21 18:10:00,11.729,11.469,11.048,10.358,9.713,5.689
2020-04-21 18:20:00,11.685,11.448,11.063,10.373,9.714,3.223
2020-04-21 18:30:00,11.646,11.48,11.092,10.4,9.712,1.183
2020-04-21 18:40:00,11.578,11.424,11.071,10.418,9.718,-0.446
2020-04-21 18:50:00,11.537,11.43,11.092,10.435,9.718,-1.872
2020-04-21 19:00:00,11.478,11.406,11.092,10.454,9.719,-3.286
2020-04-21 19:10:00,11.432,11.377,11.081,10.456,9.723,-4.521
2020-04-21 19:20:00,11.374,11.368,11.093,10.47,9.727,-5.494
2020-04-21 19:30:00,11.318,11.327,11.093,10.486,9.73,-6.488
2020-04-21 19:40:00,11.272,11.304,11.086,10.504,9.732,-7.423
2020-04-21 19:50:00,11.218,11.286,11.064,10.497,9.735,-8.202
2020-04-21 20:00:00,11.17,11.272,11.077,10.516,9.736,-8.841
2020-04-21 20:10:00,11.115,11.237,11.055,10.527,9.737,-9.535
2020-04-21 20:20:00,11.061,11.224,11.053,10.537,9.739,-10.323
2020-04-21 20:30:00,11.005,11.176,11.056,10.538,9.743,-10.946
2020-04-21 20:40:00,10.956,11.156,11.031,10.549,9.745,-11.533
2020-04-21 20:50:00,10.915,11.125,11.023,10.573,9.749,-11.923
2020-04-21 21:00:00,10.871,11.121,11.035,10.578,9.75,-12.182
2020-04-21 21:10:00,10.819,11.079,11.001,10.568,9.755,-12.358
2020-04-21 21:20:00,10.766,11.04,10.987,10.573,9.755,-12.511
2020-04-21 21:30:00,10.719,10.998,10.98,10.582,9.759,-12.62
2020-04-21 21:40:00,10.676,10.977,10.959,10.581,9.765,-12.771
2020-04-21 21:50:00,10.634,10.935,10.94,10.585,9.768,-12.887
2020-04-21 22:00:00,10.592,10.906,10.919,10.583,9.769,-13.031
2020-04-21 22:10:00,10.547,10.885,10.907,10.587,9.775,-13.266
2020-04-21 22:20:00,10.53,10.872,10.915,10.602,9.773,-13.431
2020-04-21 22:30:00,10.469,10.806,10.868,10.588,9.779,-13.56
2020-04-21 22:40:00,10.425,10.813,10.856,10.572,9.781,-13.671
2020-04-21 22:50:00,10.401,10.775,10.837,10.583,9.782,-13.828
2020-04-21 23:00:00,10.368,10.743,10.809,10.579,9.787,-13.918
2020-04-21 23:10:00,10.331,10.697,10.801,10.576,9.791,-14.018
2020-04-21 23:20:00,10.3,10.686,10.773,10.574,9.791,-14.292
2020-04-21 23:30:00,10.255,10.677,10.746,10.566,9.799,-14.661
2020-04-21 23:40:00,10.218,10.639,10.74,10.572,9.801,-15.05
2020-04-21 23:50:00,10.176,10.584,10.723,10.551,9.8,-15.391
2020-04-22 00:00:00,10.131,10.566,10.694,10.549,9.808,-15.712
2020-04-22 00:10:00,10.091,10.539,10.681,10.548,9.81,-15.789
2020-04-22 00:20:00,10.067,10.531,10.667,10.548,9.813,-15.666
2020-04-22 00:30:00,10.026,10.504,10.667,10.548,9.816,-15.665
2020-04-22 00:40:00,9.993,10.43,10.63,10.534,9.821,-15.643
2020-04-22 00:50:00,9.958,10.423,10.611,10.525,9.82,-15.669
2020-04-22 01:00:00,9.932,10.396,10.571,10.516,9.819,-15.835
2020-04-22 01:10:00,9.887,10.37,10.581,10.515,9.827,-15.997
2020-04-22 01:20:00,9.854,10.339,10.532,10.505,9.827,-16.143
2020-04-22 01:30:00,9.83,10.31,10.528,10.483,9.83,-16.233
2020-04-22 01:40:00,9.793,10.294,10.485,10.479,9.832,-16.21
2020-04-22 01:50:00,9.763,10.276,10.483,10.478,9.834,-16.303
2020-04-22 02:00:00,9.732,10.24,10.482,10.477,9.835,-16.612
2020-04-22 02:10:00,9.71,10.224,10.458,10.48,9.843,-16.996
2020-04-22 02:20:00,9.661,10.201,10.432,10.459,9.843,-17.378
2020-04-22 02:30:00,9.61,10.157,10.408,10.444,9.844,-17.897
2020-04-22 02:40:00,9.569,10.146,10.402,10.454,9.847,-18.335
2020-04-22 02:50:00,9.53,10.094,10.374,10.443,9.846,-18.17
2020-04-22 03:00:00,9.499,10.081,10.347,10.437,9.851,-17.975
2020-04-22 03:10:00,9.464,10.048,10.326,10.415,9.851,-17.739
2020-04-22 03:20:00,9.436,10.027,10.301,10.414,9.85,-17.594
2020-04-22 03:30:00,9.394,9.988,10.285,10.406,9.858,-17.644
2020-04-22 03:40:00,9.363,9.944,10.26,10.391,9.855,-17.736
2020-04-22 03:50:00,9.342,9.959,10.238,10.393,9.86,-17.714
2020-04-22 04:00:00,9.31,9.919,10.222,10.36,9.859,-17.852
2020-04-22 04:10:00,9.265,9.885,10.2,10.349,9.86,-18.172
2020-04-22 04:20:00,9.216,9.847,10.196,10.352,9.863,-19.039
2020-04-22 04:30:00,9.193,9.863,10.18,10.348,9.865,-19.633
2020-04-22 04:40:00,9.137,9.797,10.141,10.323,9.865,-19.826
2020-04-22 04:50:00,9.082,9.774,10.129,10.322,9.87,-20.232
2020-04-22 05:00:00,9.028,9.715,10.096,10.309,9.872,-20.427
2020-04-22 05:10:00,9.003,9.704,10.09,10.281,9.866,-20.343
2020-04-22 05:20:00,8.96,9.678,10.059,10.278,9.874,-20.275
2020-04-22 05:30:00,8.928,9.641,10.019,10.274,9.871,-20.29
2020-04-22 05:40:00,8.913,9.629,10.018,10.275,9.873,-19.964
2020-04-22 05:50:00,8.875,9.584,9.984,10.249,9.871,-19.469
2020-04-22 06:00:00,8.865,9.557,9.954,10.224,9.873,-19.063
2020-04-22 06:10:00,8.828,9.537,9.925,10.218,9.872,-18.757
2020-04-22 06:20:00,8.818,9.514,9.905,10.21,9.871,-18.524
2020-04-22 06:30:00,8.796,9.459,9.89,10.188,9.867,-18.049
2020-04-22 06:40:00,8.783,9.438,9.853,10.168,9.867,-17.234
2020-04-22 06:50:00,8.782,9.428,9.845,10.162,9.864,-16.253
2020-04-22 07:00:00,8.791,9.428,9.815,10.145,9.862,-15.092
2020-04-22 07:10:00,8.811,9.414,9.799,10.128,9.86,-13.642
2020-04-22 07:20:00,8.831,9.399,9.788,10.126,9.859,-12.078
2020-04-22 07:30:00,8.87,9.38,9.763,10.098,9.86,-10.534
2020-04-22 07:40:00,8.91,9.388,9.743,10.093,9.857,-8.856
2020-04-22 07:50:00,8.955,9.386,9.738,10.067,9.852,-7.166
2020-04-22 08:00:00,9.009,9.393,9.723,10.061,9.853,-5.457
2020-04-22 08:10:00,9.069,9.388,9.71,10.054,9.853,-3.658
2020-04-22 08:20:00,9.139,9.407,9.706,10.039,9.848,-1.828
2020-04-22 08:30:00,9.199,9.419,9.692,10.022,9.852,-0.083
2020-04-22 08:40:00,9.284,9.483,9.725,10.037,9.85,1.68
2020-04-22 08:50:00,9.354,9.479,9.707,10.016,9.848,3.563
2020-04-22 09:00:00,9.414,9.49,9.679,9.991,9.844,5.681
2020-04-22 09:10:00,9.484,9.526,9.695,9.981,9.845,7.529
2020-04-22 09:20:00,9.543,9.545,9.692,9.976,9.845,8.923
2020-04-22 09:30:00,9.598,9.555,9.709,9.959,9.843,10.948
2020-04-22 09:40:00,9.662,9.61,9.7,9.956,9.843,13.67
2020-04-22 09:50:00,9.732,9.629,9.717,9.937,9.841,16.667
2020-04-22 10:00:00,9.817,9.683,9.728,9.943,9.837,19.17
2020-04-22 10:10:00,9.909,9.717,9.737,9.933,9.838,21.617
2020-04-22 10:20:00,10.004,9.763,9.763,9.931,9.836,24.015
2020-04-22 10:30:00,10.105,9.843,9.777,9.928,9.835,26.352
2020-04-22 10:40:00,10.2,9.874,9.802,9.914,9.832,28.967
2020-04-22 10:50:00,10.304,9.925,9.82,9.924,9.832,31.899
2020-04-22 11:00:00,10.401,9.978,9.839,9.91,9.832,34.518
2020-04-22 11:10:00,10.508,10.028,9.863,9.925,9.827,37.228
2020-04-22 11:20:00,10.622,10.101,9.905,9.924,9.82,40.318
2020-04-22 11:30:00,10.735,10.157,9.935,9.93,9.823,43.373
2020-04-22 11:40:00,10.839,10.22,9.952,9.916,9.821,45.629
2020-04-22 11:50:00,10.965,10.309,10.002,9.936,9.818,47.361
2020-04-22 12:00:00,11.071,10.364,10.022,9.926,9.816,50.177
2020-04-22 12:10:00,11.178,10.436,10.053,9.929,9.814,54.345
2020-04-22 12:20:00,11.295,10.52,10.114,9.94,9.812,59.011
2020-04-22 12:30:00,11.407,10.572,10.15,9.943,9.808,62.632
2020-04-22 12:40:00,11.507,10.653,10.182,9.949,9.807,66.044
2020-04-22 12:50:00,11.615,10.726,10.228,9.962,9.802,69.558
2020-04-22 13:00:00,11.712,10.816,10.28,9.975,9.804,72.932
2020-04-22 13:10:00,11.817,10.895,10.326,9.983,9.799,75.659
2020-04-22 13:20:00,11.903,10.973,10.364,9.993,9.796,78.214
2020-04-22 13:30:00,11.989,11.046,10.417,10.009,9.794,79.304
2020-04-22 13:40:00,12.074,11.096,10.465,10.017,9.79,78.947
2020-04-22 13:50:00,12.171,11.181,10.518,10.039,9.789,77.917
2020-04-22 14:00:00,12.245,11.258,10.561,10.054,9.787,71.862
2020-04-22 14:10:00,12.307,11.307,10.625,10.074,9.783,66.72
2020-04-22 14:20:00,12.374,11.384,10.665,10.086,9.786,69.668
2020-04-22 14:30:00,12.419,11.447,10.706,10.107,9.78,71.95
2020-04-22 14:40:00,12.464,11.504,10.765,10.121,9.777,72.29
2020-04-22 14:50:00,12.501,11.581,10.813,10.147,9.78,70.721
2020-04-22 15:00:00,12.534,11.589,10.868,10.164,9.781,68.523
2020-04-22 15:10:00,12.55,11.658,10.906,10.192,9.774,65.932
2020-04-22 15:20:00,12.58,11.666,10.951,10.21,9.775,62.433
2020-04-22 15:30:00,12.617,11.728,10.992,10.235,9.772,59.012
2020-04-22 15:40:00,12.652,11.787,11.039,10.258,9.772,55.568
2020-04-22 15:50:00,12.66,11.821,11.079,10.277,9.771,52.196
2020-04-22 16:00:00,12.673,11.854,11.121,10.307,9.773,48.661
2020-04-22 16:10:00,12.671,11.879,11.163,10.324,9.768,45.414
2020-04-22 16:20:00,12.682,11.918,11.194,10.348,9.768,41.926
2020-04-22 16:30:00,12.678,11.931,11.237,10.376,9.769,38.331
